feature	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	T31	T32	T33	T34	T35	T36	T37	T38	T39	T40	T41	T42	T43	T44	T45	T46	T47	T48	T49	T50	T51	T52	T53	T54	T55	T56	T57	T58	T59	T60	T61	T62	T63	T64	T65	T66	T67	T68	T69	T70	T71	T72	T73	T74	T75	T76	T77	T78	T79	T80	T81	T82	T83	T84	T85	T86	T87	T88	T89	T90	T91	T92	T93	T94	T95	T96	T97	T98	T99	T100
S1	-0.994672574737668	0.457885967617463	1.29499809531095	1.31668949086654	-1.41724108869951	-0.845771433217039	-0.165203323848649	0.246257425134437	2.11799059781876	1.11485553863852	0.197157913781517	1.70726592555741	1.49706591489732	-1.1210570424531	-0.975762890850211	-0.709418887435481	0.585939012148067	-1.07473022451981	-0.021600280039583	-0.863762510900754	0.4869816836183	0.312441273486645	-1.12623806254709	-1.96473447426502	0.819848903222862	-0.862748739304071	-0.0420218354793159	0.0417526092642712	-0.308748935799691	0.94088142527661	0.464179319216332	1.62666334834942	0.626172900802223	-0.207178147397051	-0.934725479959515	-0.776048329259445	-0.00200864847164628	0.740345294220799	-0.670328344816429	-0.404757479538793	1.40357810468149	0.616899529802043	-0.205309446250718	-0.44597559224295	-1.67046513144346	-0.0713558633521693	-0.225206402056064	-0.0758027870065498	3.17453749923921	0.412754495693883	-1.61757809806277	0.392186828450211	0.081113516451825	-0.165574284242569	-0.781987755946	0.760241833309313	0.498380582870388	-1.31360784467689	1.77751702818375	1.18294172288952	0.180172797148953	0.421001931249403	2.063062116538	2.62293169176389	1.0650855478918	0.00333220852432448	0.284364960207069	2.17105507219396	1.04830206826043	0.812282843948756	0.549402916215687	0.470200491492187	-0.70790026564897	-0.70928184239343	0.758585672532894	-0.6528569778135	0.925651441345762	-0.971096188967639	0.0267881323480217	-0.871486616200619	0.215154512032483	1.09396790814471	-0.812394914902854	-1.43006342014888	1.18846569712302	-0.760031702972972	-0.316375592955836	-1.15982670054412	0.960166075248149	-1.15256990485834	-0.246992430137272	-0.515728055584776	-0.656584274577236	0.383489102446952	0.434737976979885	1.68579511803632	0.113988393473656	1.49189480741107	0.691539700614726	0.627960453039622
S2	-0.75310667461067	1.25893126806464	-0.625044647692044	0.00723970706162691	-1.43395448025859	-0.839472176122304	1.77988038171793	0.0452550735604736	0.730465514132395	0.237500977551054	0.732821502867506	0.492657363455318	1.2237821081803	-0.857333066233513	1.734113093256	-0.858104511552222	0.491553023438389	-1.89044710439689	-0.272385669805531	-0.497056546791679	0.393499222272719	-1.45987738044771	0.431236106028643	-2.18231729145934	0.635799522970908	1.44421336097391	2.6101254597153	-0.0303983899318077	-1.52231618719816	0.486504241621213	-0.817099127371926	0.943872429352119	-0.780681341505989	-1.35508687361146	-0.962200029636529	-0.984063274259437	-0.868105343754836	-0.431960764532704	-0.33332398688266	-0.565541813681366	1.22038588605212	0.270528676883345	-0.44763872130153	0.122902723470166	-1.69366730205084	0.990786566337769	0.215634800753965	-0.408410997752326	0.563112591988892	-1.11865266457649	-1.54420877821904	0.317762270632855	0.198387942550288	-0.306830545997449	-0.971374403709988	-0.299469554765227	-0.906507911164206	-0.77915110747238	-1.63518370753819	0.211936281258262	-0.648592204881601	-0.961554565945006	-0.273316898112616	-0.491460414805454	0.253290454782295	-0.66168039719555	-1.13152227914661	0.153926051650169	1.52831011160326	-0.524019824935083	0.690598066309707	0.239499471065171	0.0011620116058849	-0.199618283227422	0.808034976346412	0.329530544019575	1.17303415916478	-0.33101996343778	-0.651391323961244	-0.00966540489619988	0.185399651270359	1.47685903763851	0.0632345022071158	0.509930632082092	-0.666931561382316	-0.512768819091642	-0.675483206019186	-0.496269578931481	0.663956189001871	0.688711539557755	0.552183300655864	-1.10138084921008	-0.504068096242166	-0.352125242046605	1.04045402210196	0.779103050963749	-0.46565911812814	-0.659517708837053	-1.6533068157311	-1.058126123783
S3	-0.5841430766264	0.69286329214081	0.0477104660774572	2.23696694499829	-0.736998543610884	-0.355365012042093	1.5444811436596	0.807185502197058	-1.68298732243966	1.27146338709248	1.63704096959295	1.90565381943119	0.198765882840597	-1.42402788492391	0.349072368300447	0.0398288460556936	0.00264233051501392	-0.62699247476074	-2.20424117315158	-1.34121573987485	0.993563902665857	2.10372277329055	0.687858504808864	-0.856248300057807	1.7014030808865	1.76369305203374	0.12348810664327	1.03914912987175	-1.08603237321594	1.15631064840985	0.429895816400394	0.227059507781206	0.999583184813163	-1.65581915058157	-1.84253536244824	-1.0102609661004	-1.06265250486073	-0.21893436119688	-0.201192637595118	-0.364245643327757	0.579259857000137	-0.084524860572624	-1.09389050203435	-0.553093756520943	-0.731635585521055	-1.15436039308529	0.000672564167895073	-1.06800881078439	0.390279305933398	0.0859044425338428	-0.296559380692211	-0.0380376716752454	-1.0642867551468	-1.07403340833373	-0.981065424189362	-0.833521200653494	1.27568997556563	1.35342270848542	0.390786501122286	-0.497333876117855	-1.22703616904699	0.352261789733067	1.54026134995724	-2.21002261143997	1.43010466392909	1.42021947263438	0.896430514435401	0.285550316596698	0.808994595005381	-0.184095368230044	1.66878073943032	0.609098522116988	-0.359436160274006	-1.04966779255327	1.24842046853369	1.55222018012034	1.2548226449618	0.0541635995078726	-0.122387302745184	-0.205680054605589	1.57806300505614	-0.584476208920761	0.722638680548588	-0.761739329828917	1.44548246506024	-0.62240071213859	0.344386929653954	-0.668848311988845	-1.43436764220563	-0.118672592945983	-0.521486575007528	-0.602958043707036	-0.733095504675186	-0.924228369382395	-1.16449109900963	0.886226635308355	-0.292177446706338	1.40278225738866	-0.418782953599042	-0.0389577762830754
S4	-0.763724111942318	-0.379324236832664	0.594287428654427	-0.734922847975806	0.031688134003052	0.271908291694999	-0.503155536172775	-0.291014805932099	1.00135350508253	-0.169476476476313	-0.85949047834384	-0.717928836107674	-0.98323285992478	0.122681323422792	1.77128221680766	1.26113194770533	1.17329291407643	0.830190321060858	1.14901076283666	1.0925397947263	-0.487315498739198	0.706216132081068	0.631928873007719	0.0996552536037773	-2.89556474862066	0.663142194842691	-2.26552771395958	1.15778029458529	0.42123086040607	-0.67178814292489	-2.33722615195343	-0.851366821349955	1.02560575281841	0.108554441925219	0.888541769264253	1.04717335768677	0.60897915003034	-0.490384995802013	0.0248272330493669	-0.280071391607885	-0.456025542548568	0.0724300396860747	2.35122641245861	1.14557446795934	0.886365180191593	0.114375212982677	-1.29602216282867	0.344359193815337	1.34671431002394	-0.0282409340937194	-0.0454347416247858	-0.539037750684221	-1.22445634210022	0.121338851259353	0.10727198725766	0.0957792041945957	-2.07116610926056	0.00859048478238236	-0.24172411702373	-0.727564525391868	-0.235258600190475	-0.537895192487771	-2.45396136829158	1.03176006722125	-0.127692123715562	0.622942271284468	0.794731171621515	0.171641594334949	0.444064657600814	-0.930979819226091	-1.89962340420212	0.22597057711748	1.7541174259699	0.285837121232223	0.39744235396049	0.496373927779724	-0.790881827045366	-0.568849512344577	-1.1809358215706	0.537683276055664	-0.904524779875623	1.27978388362536	-0.514314350688073	0.950633436589361	1.98277374603943	-0.580109386243231	0.443969980129807	1.19844506586262	-0.943758430087533	0.200377672199289	1.10811478839355	0.019619173767197	0.247141353836189	0.932234734063818	0.642892473324595	-0.125137423491651	0.0816522939587092	-1.12256746472925	1.55148696629302	0.510142674349555
S5	-0.78103790148874	2.49974309725527	0.547083560113353	1.59049069698465	-1.94352491389346	-0.809044159960364	1.05848590239281	-0.239382966181165	-0.7821250891413	0.430961071423828	0.00896953207372776	1.07948714030015	1.08341781422786	-1.0661142867615	0.394153056569282	0.215323524092585	0.518459659263146	-1.01778828239883	-0.315827933316533	-1.6844730709782	0.126997804619427	0.860295204288405	-0.967775184008642	-0.973299820905403	1.2323250946305	-0.888147991106599	1.20379905141876	-1.26041186636799	-0.835685024491244	-0.00514433005260334	-0.177598071378356	1.43798937451165	0.769417107039734	0.544283556098035	1.70936542635729	-0.208586604652846	0.0273993280535292	0.325011764779924	0.358545557080584	-0.103033924942163	1.22882737524055	2.5003597421217	0.364655916092012	-0.579681082045162	-1.05968610513903	1.91077568434878	2.00396467887665	-0.699379946986313	0.684096632221501	-0.638262615489983	-0.536072550462683	-1.60612849378976	1.28808845124398	-0.875297932394416	-1.39808983022945	-0.799241717959277	-0.403085520630757	-0.528571280136514	-0.798966980788472	0.275649662003512	-0.731615972935452	-1.71106981939068	-0.111516674569239	1.49781637650444	-0.546938969541447	-0.966472833980699	0.8746145201381	-0.0461901004068047	0.913225304319288	1.2786453827609	1.62923505074993	1.10754923731177	1.42380658677482	-0.30286901484015	-0.515220153257512	-0.448492048964502	2.2407337768363	-1.58408433967512	1.0488236486437	-0.965640317315216	1.67492359176112	-0.106005760260675	-0.588665799651663	0.149246041119583	1.52952299024947	0.140857557932276	2.87533689077017	-1.18691687409041	0.0985080251704468	0.508273473863251	-0.224730396901267	-0.17180939279014	-0.0542330438519455	0.0597468892296274	1.12798642420208	-0.832576772152431	-0.66210226966303	0.357822877814719	-0.57565181457571	-1.23494196957156
S6	-1.64343186258626	0.886259599795463	0.296916196607583	1.60845018175681	-1.05920082823169	-0.685210683591197	0.776080732420881	-1.37492126900382	0.0881160988507461	0.285941443655032	0.689727311634293	1.11123098037701	1.19868561020504	-0.926877716744096	-0.721950641647082	-1.26539473422415	-0.338636553092688	-1.50871399067206	-0.23801091598574	-0.0489467941243188	0.386880017259195	0.377789032919035	0.653292346385759	-0.316591802826241	-0.650176838458057	-0.346279311507659	0.915954445069761	1.82309261601834	-0.123433040959017	0.0590127968482069	0.562619690877182	1.1539785803454	-0.62342066541526	-0.975790382521843	0.0821538772340564	-0.441341167371689	-0.888693692902303	-0.909000744065849	0.86465139277842	-1.44126979851924	1.63472080358853	-2.09601656176942	-1.11234876900114	-1.49625950801048	-0.174764064147297	-1.407425161807	1.30775564440734	0.651515712529654	-0.363362796258172	0.231562983044098	-1.09713236173718	-0.326285732828906	-0.630983809612182	-0.639227991875676	-1.19114271746419	-0.388056060854364	-0.75347943461524	-0.881790188939038	0.0110808998823837	0.117096433748948	-1.40984805535832	-0.888393057769988	1.20033264397324	-1.12509304234015	-0.600161809874212	0.118246992369879	0.417629875030588	-0.575855784245748	1.23618015223112	0.513176579240369	0.614315425870281	-0.292108180457037	0.295005787908168	0.332690004937667	0.989254480893788	0.337858834818804	0.807239778530827	-0.104795746114342	0.621838885653455	-0.105691772259479	0.704795628199826	-1.20902906176167	-0.157453629598009	-1.62602615576546	-0.446693216015567	-0.769981495330703	-0.473665419989769	0.501031465784611	-0.148783370029426	1.20677511295566	0.282549417450021	0.606463010716752	-0.00193292192709454	-0.65701027947055	1.20853172276791	1.41935807444477	-0.752789989961708	0.928611787521945	1.11796965546808	-0.242230246272779
S7	-0.165033159941898	1.78299048669502	0.777683813333935	0.372833575494161	-2.09392905327055	-0.479937794679865	0.725960361074681	0.799453720067604	-0.185794588969325	1.06598423120727	-0.64618083027286	1.14120498116464	0.656297077423707	-1.08362303260298	0.357487356263026	-1.40513471373709	-0.481657663965212	-0.606311096192119	0.106264480134045	0.32922942847401	-0.427378260591967	1.30431773578356	-1.6914471064395	0.0438355916317527	0.298179746209511	0.567121748974955	1.199547512574	0.0725418275014182	0.0375726275456499	0.716154297576782	1.43954340042063	1.85803459444472	-1.17123578548694	1.13968876176598	-1.36579069113727	-1.47032881624726	1.06943417486476	0.100586184949113	-0.963687465822435	-0.384610375126307	1.95243764483026	-0.23407832639109	-1.45677012344377	-0.909470862230086	-0.0940033620963735	-1.10039278175599	0.334653475476779	-0.85466315935333	1.11236639492646	-0.344861874458372	-0.897618214389649	1.40837941778756	0.56714903275602	-1.88983077837682	-1.81830199540539	-0.59187810390231	-2.6355724563257	-0.00821905864952713	-0.21669907719652	0.478649384323888	0.704300689639092	-1.64157248814298	0.0900724494842787	1.34043966222033	1.26917753863014	0.356892910659508	-0.119399676789713	0.0913783600839295	1.22472635848365	0.95019855354682	0.768524443620997	1.73115527202478	-0.937311711759121	-0.620466650482108	1.82969459100794	0.0612560954550861	1.25138215981835	-1.25392270072923	1.16805289345665	-0.945595360524618	0.082579897274823	0.74793892291149	-0.415880157175985	1.22729918633071	0.761944512958899	-0.0960130431927221	1.2573398263426	-2.2772987121618	1.01847351053134	0.358584420743762	0.746786112231	-0.313838862785754	-0.662814519180262	-0.0748398311243157	-0.695471263446918	1.53405542358796	0.98512238386641	1.8854845185564	0.754032218018902	0.0803248372044418
S8	-0.413498999235022	0.464177925171058	1.64550901317986	2.81798234514772	-1.23193743912847	-0.542812611080048	-0.055582163390117	-0.424201904332146	-0.0950215138704884	1.57531440460102	-1.66017481102813	0.295224049696097	0.784162777432823	-1.68264407629528	-0.159497950959052	-0.233167163206617	-1.17481584159183	-0.548198230595974	-1.28192585807589	0.415645829006056	0.0855654012856689	-0.240652574861434	-0.984541092315912	-1.95608584136989	0.794104364575041	0.118431703054948	0.655726026421043	1.71241358267014	-1.54247806863989	1.17952461731087	0.0863405495256335	1.19390870435023	1.05643055190255	0.445063375629024	-0.546009436002396	0.287890268404814	-0.288264380320724	-0.724479647874029	0.950265019605065	-0.0134091690020911	0.386940935837828	1.71513634137103	-0.938804568662624	-0.0458884204123967	-2.16769858027975	-1.21255862355971	0.906225986047175	-0.47870925863524	-0.374471861553248	-0.537714914947624	-1.63652912950721	-0.0994951140127636	0.694263613773299	-0.842268280776622	0.0973719277639779	-0.400150432394018	0.91617520511404	-0.487464478387194	0.0893884168925749	0.768230779783943	0.400241484088264	-0.418523602399111	0.964604277694729	-0.862090142439839	-0.20889726564804	-1.50231351712824	-0.235176183701633	1.91645267968197	2.59829771397081	0.095719016785819	0.911328350842413	1.67786891232726	-1.47231640684304	-0.427374218147815	0.026743299386061	-1.38526698810607	0.796315546561072	-1.36276415021123	-0.274606264650084	-0.828412044626118	-0.258885874576432	1.36986351584409	-0.86612243354254	-0.99607131793018	0.631334124721315	-1.88218846621295	0.0219653266875607	-1.42915287450073	-0.454439706251577	-0.0621336674142305	-0.864552510078465	-0.882425644869645	-0.226325359424851	0.312868807809488	0.618750110227064	0.111127846211956	-0.745240710610991	0.058569293198736	0.163288862442021	0.695091030760342
S9	0.471732752311406	-1.22240093738716	-0.127067166660539	1.46213475541562	1.32827538476485	1.49036752919233	-0.907231944391144	1.07480196959154	0.970754897383079	0.1522193942974	-1.48202582808784	0.880628273009126	0.884669701809367	1.40274095602707	0.735293187601531	0.878076710519251	0.634544161137692	1.37664013383645	-1.42359589285911	0.822803881549005	-1.03391387904687	-0.115666893175357	1.50998546001745	-0.545354740923993	-0.449879992585059	-0.0767023550172127	-0.230634372532792	1.95459335745261	1.16508711141855	-0.358254976024623	-0.603478832974149	-2.07236078742656	0.57763513055379	0.781599253540937	0.787854536115696	-1.91671330821511	1.29598896084528	-0.916617957675582	-0.796017272849351	2.15303383543643	-0.454314519180488	-0.795377917581127	0.974088320022968	0.911621676476667	2.32875761792508	-1.09625273616527	-0.0298751320591758	1.23806240642606	-1.040008641715	1.17784295363265	0.276755397262904	1.33725439255353	-0.396222005930547	0.695462836897809	0.130671821324237	1.69568863014215	-0.368391747458406	0.899042664162298	0.33165747218713	-0.255347784792272	1.53244069945374	1.6904352049947	-1.18690963709508	0.198227999694037	0.154911073798156	0.773851675623472	-0.0640747004883114	-0.90665982657714	-1.09353142330035	-0.299625607143852	-1.13056552786594	-1.38815506402724	2.16773844403241	1.66215871911194	-2.92807589720305	-0.681158369537302	-0.654925646067752	-0.206614273235389	-0.316016875041029	1.1662750922554	-0.414183476155345	-0.363184387482236	-0.341390868365769	2.06029033351815	0.104054666768885	-0.351433231362568	-0.762153660469033	-0.617374779415663	-0.690666984913769	-1.02335146997585	-0.705538732000413	0.490204892314662	2.27653264164233	1.26081687139201	-0.802231133904069	-0.596336643318894	1.3600465575811	-0.7069599373577	-1.30494455446927	-1.09439981959754
S10	-0.102840194379769	0.846634988812515	2.12694244628095	0.402814557574378	-1.68168821834911	-0.741290821728968	1.41634308608266	1.08035501278311	-0.146579622727603	1.03339064844288	0.714397894175442	-0.568803452400683	0.731337287452727	-1.11395998340217	1.14213333984467	-1.41870778556516	-1.15737580766024	-0.350801205696551	-0.228136994417878	-2.0718415790229	0.258468231712686	0.759469360015768	-2.14085929305598	-0.484241570621065	0.174262054522886	-1.2749068248738	0.934813000361299	-1.07849391349819	1.19218769979282	0.969251920704905	2.83158882239427	1.30802608382857	-1.11026714648107	0.0993236945731627	0.537398401484482	-0.430831703890876	0.016474489611581	0.545400502224266	1.13108275322498	-0.261508338598136	1.70101177653679	-0.077226161841672	-1.47113586167817	-1.27618984230872	-0.0842038948080386	-0.466057809943864	-0.28655087197755	-1.11638371399722	1.55012502794658	0.225671488936617	-0.418832765412598	0.108694981137842	-0.739816175757484	-1.15080630822745	-1.42281298057384	-0.621723896752366	0.086974984338276	-1.01560060586785	0.418095585884794	0.00484203027942265	0.525262960814988	-1.03833999506653	-0.00785069841277347	1.20544028467477	0.00151164159544115	-1.03753859487828	-0.46667808236281	0.222417316011497	-0.252825211473952	1.09768154328028	1.56247145380391	0.685031107948631	-0.356762045349814	-1.13504970705166	1.48862683502307	-2.33425046568695	0.676583014130423	-1.49507049955415	1.958932497055	-1.13706729167617	-0.885721425519315	0.250373707434164	1.77361845782266	-1.23828565324463	0.381843631676278	-0.823890516448726	1.60048417370372	-0.325065480793469	-0.924822194961012	1.61813531429049	0.0362925147251456	0.288997762563017	-0.723149946150835	-0.224391911659228	-1.06482773761944	0.939628135952185	0.0118468536192031	0.106329062942479	0.286182862678158	-0.571722348168378
